id@title@desc@regular_price@external_url@images@category
1684831778003-636cc329-fe6f-4942-9e08-91df99517e6a@Nến Thơm Thư Giãn Chill & Mùi Hương Dễ Ngủ HENY GARDEN@@269000@@https://product.hstatic.net/200000121007/product/nen-thom-1_286157f89229471bb02cbf2f86fac991_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-2_efd3e60824ee481ab8c857a202210631_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-3_40b36f23cb0a416a9df8cfd4f7a9f599_large.jpg$@Quà Tặng Sinh Nhật 
1684831828000-f044d589-77c7-4df7-9d7e-7f2821a075fe@Set Quà Tặng Sinh Nhật Bạn Nữ, Bạn Trai Nến Thơm Chill & Relax HENY GARDEN@@399000@@https://product.hstatic.net/200000121007/product/set-qua-nen-thom-mall-3_0b786551b6f543a8b9816fa8dde4ab79_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-tang-nen-thom-2_5a1de3a4663549f6985c22941bc7a674_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-tang-nen-thom-3_8d984276da1d44358055a3aa5becc8de_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-tang-nen-thom-4-1_3f145d836f66412facd3882d64f7ec37_large.jpg$@Quà Tặng Sinh Nhật 
1684831962258-6bcd3ba2-341a-4b37-9f67-205d0e25d5bd@Nến Thơm Đất Việt HENY GARDEN Mùi Hương Cảm Hứng Từ Địa Danh Việt Nam@@239000@@https://product.hstatic.net/200000121007/product/nen-thom_34224b11262e40d78a8afbe78c70f96d_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-dat-viet-1_ca3158974914407e906246ab9ea1bba9_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-dat-viet-2_7f87776080f84bbcaf5fefc194ecb412_large.jpg$@Quà Tặng Sinh Nhật 
1684832031114-c08aaa54-92c4-4ee6-8443-1e64b5931fa4@Set Quà Tặng 8/3 20/10 Nến Thơm và Hoa HENY GARDEN@@399000@@https://product.hstatic.net/200000121007/product/set-qua-tang-8_3-20_10-heny-garden-1_0d62ad91ad6847aeb810c01c659b1b3f_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-tang-8_3-20_10-heny-garden-2_52b5c6a108ad46f98e1ec5541bfe05c7_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-tang-8_3-20_10-heny-garden-3_280924e3d27b41fca7447079030cef20_large.jpg$@Quà Tặng Sinh Nhật 
1684832051308-27e53b5d-9530-47f5-ba69-39d3d104b861@Nến Thơm Cao Cấp BST INTO YOU Size M 200Gr Heny Garden@@369000@@https://product.hstatic.net/200000121007/product/nen-thom-cao-cap-cover_238b4a04a676406e9baffaa51899d6fe_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-cao-cap-2_1780753a6dbe4bc19bd4941e3e9bfb17_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-cao-cap-3_4c6781e7f26444b5a8f50e0a5afb7175_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-into-you_109a861021a8467c916df75563b2e6fa_large.jpg$@Nến Thơm Top 16 Thương Hiệu Nến Thơm Cao Cấp Yêu Thích Tại Việt Nam
1684832080818-348b23c9-34a0-4358-8f08-0247591826bd@Set Quà Tặng Sinh Nhật Bạn Nữ, Bạn Trai Nến Thơm INTO YOU Heny Garden@@489000@@https://product.hstatic.net/200000121007/product/set-qua-tang-sinh-nhat-nen-thom-into-you-cover-2_795116b784224051a0e049bd7f10317a_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-into-you-1_3f136d1d403b43df8097ebd1b41de506_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-into-you-2_1f0003b28ce441118f4e96a4c9d520ae_large.jpg$@Quà Tặng Sinh Nhật 
1684832100824-349cc8df-8921-45ca-b0bb-dbaae55a7551@Sáp Thơm Cao Cấp Treo Tủ Quần Áo, Treo Xe HENY GARDEN@@89000@@https://product.hstatic.net/200000121007/product/sap-thom-heny-garden-1_0d74e810a08e43e2afcae9a8079be1e5_large.jpg$https://product.hstatic.net/200000121007/product/sap-thom-tu-quan-ao-1_cd15a0a561ed48268a44e5272bdb37a9_large.jpg$https://product.hstatic.net/200000121007/product/sap-thom-tu-quan-ao-2_c8755ad5f7a54043b14a67599a3a281c_large.jpg$@Quà Tặng Sinh Nhật 
1684832131077-37668bae-2fe1-4f15-a71b-35cbb075ede5@Set Quà Tặng Noel Giáng Sinh Nến Thơm Bling Bling Heny Garden@@469000@@https://product.hstatic.net/200000121007/product/set-qua-tang-noel-giang-sinh-cover_4e612877773a4007acbd8781f2f20613_large.jpg$https://product.hstatic.net/200000121007/product/qua-tang-sinh-nhat_a0a99eaad8904dee9f3eff3e57565f05_large.jpg$https://product.hstatic.net/200000121007/product/1_ee228cc547b74f538221d5b41f4ca9ec_large.jpg$@Quà Tặng Sinh Nhật 
1684832183576-9451a7bc-3387-4cda-a823-cd8509cb1e14@Bó Hoa Khô Mini Baby Trang Trí Hộp Quà Tặng HENY GARDEN@@49000@@https://product.hstatic.net/200000121007/product/bo-hoa-kho-mini-cover_33682241891b409d9a93189ddfe62489_large.jpg$https://product.hstatic.net/200000121007/product/bo-hoa-kho-mini-1_d00f5c44b3284b358b2deceb1ce85267_large.jpg$https://product.hstatic.net/200000121007/product/bo-hoa-kho-mini-2_4ac4dee89a6441058beb2cb5569c0fca_large.jpg$@Quà Tặng Sinh Nhật 
1684832218206-842e18c9-045b-4286-b097-57e0dda19e4f@Set Quà Tặng Sinh Nhật Bạn Nữ, Bạn Trai Nến Thơm DAY & NIGHT Heny Garden@@289000@@https://product.hstatic.net/200000121007/product/set-qua-nen-thom-day-night-cover_63175d883abb435eac724b0b6bf562ee_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-nen-thom-day-night-1_787b920990bd42c398a7ff1f3d3104c6_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-nen-thom-day-night-2_e92e375ccd5940ab9080b1105c00b655_large.jpg$@Set Quà Valentine 14/2
1684832296489-f07c60dc-60ec-433f-b4fe-3f6cdc12c223@Set Quà Tặng Tết Nến Thơm & Trà Heny Garden@@399000@@https://product.hstatic.net/200000121007/product/set-qua-tet-cover-2_c9f4daf4bdb344498b5d386c1db5213a_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-tet-3_a3075d9ded36428786363c2f52c0aade_large.png$https://product.hstatic.net/200000121007/product/set-qua-tet-2_05e53386897746a6a34325ceaa4c30d1_large.jpg$@Set Quà Tết 
1684832335696-57250eb2-7b84-484b-8d10-90120696f013@Set Quà Tặng Sinh Nhật Bạn Nữ, Bạn Trai Nến Thơm Funny Hạnh Phúc HENY GARDEN@@399000@@https://product.hstatic.net/200000121007/product/set-qua-tang-nen-thom-cover-funny_15a0b05ac07c476b80d013a756f62934_large.jpg$https://product.hstatic.net/200000121007/product/z3535422954948_0e141c63096e8352f2bd5528535e9e8f_11d8438a55474dfaabc8c94300fa87a7_large.jpg$https://product.hstatic.net/200000121007/product/qua-tang-sinh-nhat_ce3d6f547b734190914a31ba843d7628_large.jpg$@Quà Tặng Sinh Nhật 
1684832391249-d05a2fc8-768a-42ee-8578-d68eea098499@Set Quà Tặng Sinh Nhật Bạn Nữ, Bạn Trai Nến Thơm Đất Việt Heny Garden@@379000@@https://product.hstatic.net/200000121007/product/set-qua-tang-nen-thom-cover-mall-1_227b806078b84b4397f3fc7bfd246474_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-nen-thom-dat-viet-2_83f24fb66b3848ccb37f883f1a937627_large.jpg$https://product.hstatic.net/200000121007/product/set-qua-nen-thom-dat-viet-3_94835e1459014fe6ab3cdd1a8024ae6e_large.jpg$@Quà Tặng Sinh Nhật 
1684832451980-1dd88e97-7fea-44b2-b2f7-892db0429aaa@Set Quà Tặng Bộ Đèn Khuếch Tán Tinh Dầu Thơm Phòng HENY GARDEN@@319000@@https://product.hstatic.net/200000121007/product/set-qua-tang-sinh-nhat-cover_mix_092974c4349c47a8b5026383af30ca32_large.jpg$https://product.hstatic.net/200000121007/product/z3535422954948_0e141c63096e8352f2bd5528535e9e8f_953b4887bcc848c7ac186711c76000fa_large.jpg$https://product.hstatic.net/200000121007/product/qua-tang-sinh-nhat_f0464622b8154fcea22bfed10a9da4fc_large.jpg$@Quà Tặng Sinh Nhật 
1684832496187-96be8e77-9e30-4f91-bb06-d59c41072a1e@Set Quà Nến Thơm Concept Ngày & Đêm Kèm Hộp Đựng@@89000@@https://product.hstatic.net/200000121007/product/nen-thom-cover-mall-logo-2_d9c32edf226946f19d4dfda8b43e2477_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-phong-2_07b4c9e391284cbcbaa476e1a825ad6e_large.jpg$https://product.hstatic.net/200000121007/product/nen-thom-mua-o-dau_25ff00f25e1d4a27baa9a70621d857d7_large.jpg$@Nến Thơm Top 16 Thương Hiệu Nến Thơm Cao Cấp Yêu Thích Tại Việt Nam
1684832544221-78604a6a-4101-4140-99a9-5474d67de73c@Set Quà Tặng Bộ Khuếch Tán Thơm Phòng Vintage HENY GARDEN@@419000@@https://product.hstatic.net/200000121007/product/set-qua-tang-sinh-nhat-cover_vintage_1cedbc793e964afab42eccf934d9a327_large.jpg$https://product.hstatic.net/200000121007/product/z3535422954948_0e141c63096e8352f2bd5528535e9e8f_a405330dfb1b443eac11e4534406887d_large.jpg$https://product.hstatic.net/200000121007/product/qua-tang-sinh-nhat_f3ad6fb948314626b26395e68d6c1637_large.jpg$@Quà Tặng Sinh Nhật 
